Codice Conto,Descrizione conto,Data operazione,COD,Descrizione operazione,Numero documento,Data documento,Numero Fattura,Importo,Saldo,Contropartita,Costi Diretti,Costi Indiretti,Attività economiche,Attività non economiche,Codice progetto
8.14.010,ACQUISTO DI ATTREZZATURE ,30/09/2021,40104,ACQUISTO MERCI NO R,210112,15/09/2021,302,128.32,19257.61, diversi a diversi,,,,,
8.14.010,ACQUISTO DI ATTREZZATURE ,12/10/2021,150,"ADDEV.RICEV.ACQU,ON", ,12/10/2021, ,159.99,19417.6,102024 BANCA DELLA CAMPAN,,,,,
8.14.010,ACQUISTO DI ATTREZZATURE ,12/10/2021,150,ADDEB.RICEV.ACQ.ONL, ,12/10/2021, ,133.26,19550.86,102024 BANCA DELLA CAMPAN,,,,,
8.14.010,ACQUISTO DI ATTREZZATURE ,12/10/2021,150,ADDEB.RICEV.ACQ.ONL, ,12/10/2021, ,130.69,19681.55,102024 BANCA DELLA CAMPAN,,,,,
8.14.010,ACQUISTO DI ATTREZZATURE ,31/10/2021,199,ACQUISTI REVERSE CH,20543,06/10/2021,330,461.7,20143.25,GEHEAL Cytiva Europe GmbH,,,,,
8.14.010,ACQUISTO DI ATTREZZATURE ,31/10/2021,199,ACQUISTI REVERSE CH,24032,15/10/2021,336,1323.0,21466.25,SIGMAA SIGMA ALDRICH S.R.,,,,,
8.14.010,ACQUISTO DI ATTREZZATURE ,31/10/2021,110,ACQUISTO IVA N/DETR,239113,10/10/2021,333,215.39,21681.64,AMAEU Amazon EU S.a r.l.,,,,,
8.14.010,ACQUISTO DI ATTREZZATURE ,31/10/2021,1110,ACQUISTO IVA N/DETR,217106,15/10/2021,337,-215.39,21466.25,AMAEU Amazon EU S.a r.l.,,,,,
8.14.010,ACQUISTO DI ATTREZZATURE ,31/10/2021,199,ACQUISTI REVERSE CH,217195,16/10/2021,339,176.55,21642.8,AMAEU Amazon EU S.a r.l.,,,,,
8.14.010,ACQUISTO DI ATTREZZATURE ,31/10/2021,1199,ACQUISTI REVERSE CH,20633,18/10/2021,347,-461.7,21181.1,GEHEAL Cytiva Europe GmbH,,,,,
8.14.010,ACQUISTO DI ATTREZZATURE ,31/10/2021,199,ACQUISTI REVERSE CH,01014/0,26/10/2021,359,505.7,21686.8,DELTEK DELTEK SRL,,,,,
8.14.010,ACQUISTO DI ATTREZZATURE ,30/11/2021,179,ACQUISTI ART. 17 va,32477,08/10/2021,437,286.18,21972.98,JUNHON SHENZEN SHI JUNHON,,,,,
8.14.010,ACQUISTO DI ATTREZZATURE ,31/12/2021,199,ACQUISTI REVERSE CH,787/21 ,30/12/2021,471,2217.95,24190.93,NOINTE NOVA INFORMATION T,,,,,
8.14.010,ACQUISTO DI ATTREZZATURE ,31/12/2021,150,ALIMENT.DA BANCO FA, ,31/12/2021, ,196.68,24387.61,503004 FATTURE DA RICEVER,,,,,
8.14.011,ONERI PER OPERAZIONI CON L'ESTERO ,28/02/2021,106,BOLLETTA DOGANALE ,395183,19/01/2021,66,23.37,23.37,510005 SPEDIZIONIERI C/SP,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,04/01/2021,150,RIMB.SPESE E.NAPOLI, ,04/01/2021, ,164.31,164.31,102024 BANCA DELLA CAMPAN,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,04/01/2021,150,RIMB.SPESE IRACE , ,14/01/2021, ,641.04,805.3499999999999,102024 BANCA DELLA CAMPAN,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,28/02/2021,199,ACQUISTI REVERSE CH,4,08/02/2021,42,3360.0,4165.35,DATTIL DATTILO S.C. A R.L,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,03/03/2021,150,RIMB.SPESE GUARINO , ,18/01/2021, ,7.5,4172.85,101001 CASSA CONTANTI,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,03/03/2021,150,RIMB.SPESE CIBELLI , ,23/02/2021, ,72.7,4245.55,101001 CASSA CONTANTI,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,03/03/2021,150,RIMB.SPESE LUONGO , ,03/03/2021, ,103.8,4349.35,102024 BANCA DELLA CAMPAN,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,03/03/2021,150,RIMB.SPESE SALZA , ,03/03/2021, ,100.26,4449.610000000001,102024 BANCA DELLA CAMPAN,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,09/03/2021,150,RIMB.SPESE LUONGO , ,09/03/2021, ,21.4,4471.01,101001 CASSA CONTANTI,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,09/03/2021,150,RIMB.SPESE IRACE , ,09/03/2021, ,962.99,5434.0,102024 BANCA DELLA CAMPAN,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,08/04/2021,150,RIMB.SPESE CIBELLI , ,08/04/2021, ,70.16,5504.16,101001 CASSA CONTANTI,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,21/04/2021,150,RIMB.SPESE CIBELLI , ,21/04/2021, ,25.0,5529.16,101001 CASSA CONTANTI,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,27/04/2021,150,RIMB.PECORI ISCR.PE, ,27/04/2021, ,331.48,5860.639999999999,102024 BANCA DELLA CAMPAN,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,06/05/2021,150,RIMB.SPESE IRACE , ,06/05/2021, ,927.32,6787.959999999999,102024 BANCA DELLA CAMPAN,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,27/05/2021,150,RIMB.SPESE CUOMO , ,27/05/2021, ,5.77,6793.73,101001 CASSA CONTANTI,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,22/06/2021,150,RIMB.SPESE LUONGO , ,22/06/2021, ,99.78,6893.509999999999,102024 BANCA DELLA CAMPAN,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,02/07/2021,150,RIMB.SPESE SALZA , ,02/07/2021, ,56.0,6949.509999999999,101001 CASSA CONTANTI,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,21/07/2021,150,RIMB.SPESE IRACE , ,21/07/2021, ,1036.4,7985.91,102024 BANCA DELLA CAMPAN,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,21/07/2021,150,RIMB.SPESE MARRAZZO, ,21/07/2021, ,304.45,8290.36,102024 BANCA DELLA CAMPAN,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,02/07/2021,150,RIMB.SPESE LUONGO , ,22/07/2021, ,211.02,8501.380000000001,102024 BANCA DELLA CAMPAN,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,02/07/2021,150,RIMB.SPESE SALZA , ,22/07/2021, ,40.66,8542.04,101001 CASSA CONTANTI,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,08/09/2021,150,RIMB.SPESE CIBELLI , ,08/09/2021, ,116.0,8658.04,101001 CASSA CONTANTI,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,09/09/2021,150,RIMB.SPESE LUONGO , ,09/09/2021, ,176.05,8834.09,102024 BANCA DELLA CAMPAN,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,09/09/2021,150,RIMB.SPESE IRACE , ,09/09/2021, ,509.19,9343.28,102024 BANCA DELLA CAMPAN,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,11/10/2021,150,RIMB.SPESE SALZA , ,11/10/2021, ,40.25,9383.53,101001 CASSA CONTANTI,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,22/10/2021,150,RIMB.SPESE LUONGO , ,22/10/2021, ,194.14,9577.67,102024 BANCA DELLA CAMPAN,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,28/10/2021,150,RIMB.SPESE GUARINO , ,28/10/2021, ,150.0,9727.67,102024 BANCA DELLA CAMPAN,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,05/11/2021,150,PRESTAZ.DI SCALA , ,05/11/2021, ,82.5,9810.17, diversi a diversi,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,10/11/2021,150,RIMB.SPESE CILARDO , ,10/11/2021, ,173.85,9984.02, diversi a diversi,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,05/11/2021,150,RIMB.SPESE CIBELLI , ,15/11/2021, ,80.33,10064.35,101001 CASSA CONTANTI,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,16/11/2021,150,RIMB.TRASF.PAURA , ,16/11/2021, ,139.0,10203.35,102024 BANCA DELLA CAMPAN,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,30/11/2021,199,ACQUISTI REVERSE CH,19,25/11/2021,416,2625.0,12828.35,DATTIL DATTILO S.C. A R.L,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,03/12/2021,150,RIMB.SPESE FIENGA , ,03/12/2021, ,75.76,12904.11,102024 BANCA DELLA CAMPAN,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,10/12/2021,150,RIMB.SPESE REGISTR., ,10/12/2021, ,263.0,13167.11,102024 BANCA DELLA CAMPAN,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,04/12/2021,150,RIMB.SPESE ROMANO , ,14/12/2021, ,176.19,13343.3,102024 BANCA DELLA CAMPAN,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,04/12/2021,150,RIMB.SPESE ROMANO , ,14/12/2021, ,15.9,13359.2,102024 BANCA DELLA CAMPAN,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,20/12/2021,150,RIMB.SPESE BORGHESE, ,20/12/2021, ,41.35,13400.55,102024 BANCA DELLA CAMPAN,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,20/12/2021,150,RIMB.SPESE CIBELLI , ,20/12/2021, ,72.6,13473.15,102024 BANCA DELLA CAMPAN,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,22/12/2021,150,RIMB.SPESE GUARINO , ,22/12/2021, ,200.0,13673.15, diversi a diversi,,,,,
8.14.021,RIMBORSI SPESE ANTICIPATE ,22/12/2021,150,RIMB.SPESE CIBELLI , ,22/12/2021, ,16.0,13689.15,101001 CASSA CONTANTI,,,,,
8.14.024,CONTRIBUTO PER LA RICERCA ,13/09/2021,150,"ADEGUAM.FINANZ,BORS", ,13/09/2021, ,1820.5,1820.5,102024 BANCA DELLA CAMPAN,,,,,
8.15.005,DIRITTI PER TRASMISSIONE TELEMATICA Periodo dal 01/01/21 al 31/12/21 ,14/08/2021,150,PAG.ANAC CARTA CRED, ,14/08/2021, ,70.0,70.0,102024 BANCA DELLA CAMPAN,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,31/01/2021,135,CONSULENZE CON R/AC,676/1 ,29/12/2020,1,250.0,250.0,GUSTRO GUSTAVO TROTTA,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,31/01/2021,135,CONSULENZE CON R/AC,4,11/01/2021,28,1662.5,1912.5,PETDOM DR. DOMENICO PETRU,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,28/02/2021,135,CONSULENZE CON R/AC,44317,17/02/2021,55,2806.0,4718.5,SILVMA STUDIO COMM.DOTT.M,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,28/02/2021,135,CONSULENZE CON R/AC,44317,17/02/2021,55,112.24,4830.74,SILVMA STUDIO COMM.DOTT.M,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,28/02/2021,135,CONSULENZE CON R/AC,84/1 ,16/02/2021,56,150.0,4980.74,GUSTRO GUSTAVO TROTTA,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,31/03/2021,135,CONSULENZE CON R/AC,133/1 ,04/03/2021,75,150.0,5130.74,GUSTRO GUSTAVO TROTTA,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,30/04/2021,135,CONSULENZE CON R/AC,1,14/01/2021,138,1250.0,6380.74,VERCHI VERDONE CHIARA,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,30/04/2021,135,CONSULENZE CON R/AC,2,19/02/2021,139,1250.0,7630.74,VERCHI VERDONE CHIARA,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,30/04/2021,135,CONSULENZE CON R/AC,3,18/03/2021,140,1250.0,8880.74,VERCHI VERDONE CHIARA,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,30/04/2021,135,CONSULENZE CON R/AC,4,20/04/2021,141,1250.0,10130.74,VERCHI VERDONE CHIARA,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,31/05/2021,135,CONSULENZE CON R/AC,23,15/05/2021,153,2392.0,12522.74,SILVMA STUDIO COMM.DOTT.M,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,31/05/2021,135,CONSULENZE CON R/AC,23,15/05/2021,153,95.68,12618.42,SILVMA STUDIO COMM.DOTT.M,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,30/06/2021,135,CONSULENZE CON R/AC,5,19/05/2021,210,1250.0,13868.42,VERCHI VERDONE CHIARA,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,30/06/2021,135,CONSULENZE CON R/AC,6,21/06/2021,211,1250.0,15118.42,VERCHI VERDONE CHIARA,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,31/07/2021,135,CONSULENZE CON R/AC,7,22/07/2021,264,1250.0,16368.42,VERCHI VERDONE CHIARA,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,31/08/2021,135,CONSULENZE CON R/AC,111/FE ,30/08/2021,279,3000.0,19368.42,SOPRAN SOPRANO & ASSOCIAT,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,31/08/2021,135,CONSULENZE CON R/AC,111/FE ,30/08/2021,279,120.0,19488.42,SOPRAN SOPRANO & ASSOCIAT,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,31/08/2021,135,CONSULENZE CON R/AC,7A ,16/06/2021,280,8640.0,28128.42,CASCRI DOTT. CHRISTIAN CA,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,23/09/2021,135,CONSULENZE CON R/AC,44-2021,20/09/2021,290,2392.0,30520.42,SILVMA STUDIO COMM.DOTT.M,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,23/09/2021,135,CONSULENZE CON R/AC,44-2021,20/09/2021,290,95.68,30616.1,SILVMA STUDIO COMM.DOTT.M,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,30/11/2021,135,CONSULENZE CON R/AC,61,09/11/2021,393,2116.0,32732.1,SILVMA STUDIO COMM.DOTT.M,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,30/11/2021,135,CONSULENZE CON R/AC,61,09/11/2021,393,84.64,32816.74,SILVMA STUDIO COMM.DOTT.M,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,30/11/2021,135,CONSULENZE CON R/AC,8,27/08/2021,427,1250.0,34066.74,VERCHI VERDONE CHIARA,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,30/11/2021,135,CONSULENZE CON R/AC,9,20/09/2021,428,1250.0,35316.74,VERCHI VERDONE CHIARA,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,30/11/2021,135,CONSULENZE CON R/AC,10,25/10/2021,429,1250.0,36566.74,VERCHI VERDONE CHIARA,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,30/11/2021,135,CONSULENZE CON R/AC,11,18/11/2021,430,1250.0,37816.74,VERCHI VERDONE CHIARA,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,20/12/2021,135,CONSULENZE CON R/AC,8,01/12/2021,442,2884.62,40701.36,DIPPAS DI PALMA PASQUALE,,,,,
8.16.000,COMPENSI PROFESSIONALI E DI LAVORO AUTONOMO ,20/12/2021,135,CONSULENZE CON R/AC,8,01/12/2021,442,115.38,40816.74,DIPPAS DI PALMA PASQUALE,,,,,
8.16.019,CONSULENZE TECNICHE ,31/01/2021,199,ACQUISTI REVERSE CH,3,07/01/2021,6,950.0,950.0,NOTGER NOTARBARTOLO & GER,,,,,
8.16.019,CONSULENZE TECNICHE ,31/01/2021,199,ACQUISTI REVERSE CH,235,27/01/2021,19,950.0,1900.0,NOTGER NOTARBARTOLO & GER,,,,,
8.16.019,CONSULENZE TECNICHE ,30/04/2021,199,ACQUISTI REVERSE CH,1153,26/04/2021,129,1315.0,3215.0,NOTGER NOTARBARTOLO & GER,,,,,
8.16.019,CONSULENZE TECNICHE ,31/05/2021,135,CONSULENZE CON R/AC,FPR1/21,27/05/2021,168,5000.0,8215.0,FRADEN FRANCESCO Denaro,,,,,
8.16.019,CONSULENZE TECNICHE ,31/07/2021,199,ACQUISTI REVERSE CH,2079,22/07/2021,247,685.0,8900.0,NOTGER NOTARBARTOLO & GER,,,,,
8.16.019,CONSULENZE TECNICHE ,31/07/2021,199,ACQUISTI REVERSE CH,56/PA21,28/07/2021,256,6200.0,15100.0,HARDSO Hard & Soft House,,,,,
8.16.019,CONSULENZE TECNICHE ,31/08/2021,199,ACQUISTI REVERSE CH,104,31/07/2021,275,6800.0,21900.0,DATABO DATABOOZ ITALIA S.,,,,,
8.16.019,CONSULENZE TECNICHE ,30/11/2021,199,ACQUISTI REVERSE CH,FPR24 ,09/11/2021,391,137000.0,158900.0,KRATOS KRATOS S.R.L.,,,,,
8.16.019,CONSULENZE TECNICHE ,30/11/2021,1199,ACQUISTI REVERSE CH,3292,17/11/2021,405,-685.0,158215.0,NOTGER NOTARBARTOLO & GER,,,,,
8.16.019,CONSULENZE TECNICHE ,30/11/2021,1199,ACQUISTI REVERSE CH,3293,17/11/2021,406,-1315.0,156900.0,NOTGER NOTARBARTOLO & GER,,,,,
8.16.019,CONSULENZE TECNICHE ,30/11/2021,1199,ACQUISTI REVERSE CH,3294,17/11/2021,407,-950.0,155950.0,NOTGER NOTARBARTOLO & GER,,,,,
8.16.019,CONSULENZE TECNICHE ,30/11/2021,1199,ACQUISTI REVERSE CH,3295,17/11/2021,408,-950.0,155000.0,NOTGER NOTARBARTOLO & GER,,,,,
8.16.019,CONSULENZE TECNICHE ,30/11/2021,199,ACQUISTI REVERSE CH,3297,17/11/2021,409,4250.0,159250.0,NOTGER NOTARBARTOLO & GER,,,,,
8.16.019,CONSULENZE TECNICHE ,20/12/2021,199,ACQUISTI REVERSE CH,FPR26 ,09/12/2021,448,30000.0,189250.0,KRATOS KRATOS S.R.L.,,,,,
8.16.019,CONSULENZE TECNICHE ,20/12/2021,1199,ACQUISTI REVERSE CH,FPR27 ,09/12/2021,449,-30000.0,159250.0,KRATOS KRATOS S.R.L.,,,,,
8.16.019,CONSULENZE TECNICHE ,31/12/2021,199,ACQUISTI REVERSE CH,3667,23/12/2021,466,200.0,159450.0,NOTGER NOTARBARTOLO & GER,,,,,
8.16.019,CONSULENZE TECNICHE ,31/12/2021,199,ACQUISTI REVERSE CH,3668,23/12/2021,467,420.0,159870.0,NOTGER NOTARBARTOLO & GER,,,,,
8.17.000,VIAGGI E TRASFERTE ,09/02/2021,150,RIMB.TRASF.ROMANO , ,09/02/2021, ,185.09,185.09,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,09/03/2021,150,RIMB.TRASF.CUTOLO , ,09/03/2021, ,124.0,309.09,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,20/04/2021,150,RIMB.TRASF.GUARINO , ,20/04/2021, ,12.0,321.09,101001 CASSA CONTANTI,,,,,
8.17.000,VIAGGI E TRASFERTE ,06/05/2021,150,RIMB.SPESE IRACE , ,06/05/2021, ,80.72,401.8100000000001,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,27/05/2021,150,RIMB.FORMAZ.BORGHES, ,27/05/2021, ,5189.35,5591.160000000001, diversi a diversi,,,,,
8.17.000,VIAGGI E TRASFERTE ,01/06/2021,150,RIMB.TRASF.GUARINO , ,01/06/2021, ,97.06,5688.220000000001,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,22/06/2021,150,RIMB.TRASF.ROMANO , ,22/06/2021, ,63.5,5751.720000000001,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,22/06/2021,150,"RIMB.TRASF,MICCO ", ,22/06/2021, ,383.91,6135.630000000001,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,22/06/2021,150,RIMB.TRASF.CUSANO , ,22/06/2021, ,307.0,6442.630000000001,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,22/06/2021,150,RIMB.TRASF.GUARINO , ,22/06/2021, ,138.75,6581.380000000001,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,28/06/2021,150,RIMB.TRASF.GUARINO , ,28/06/2021, ,23.44,6604.820000000001,101001 CASSA CONTANTI,,,,,
8.17.000,VIAGGI E TRASFERTE ,21/07/2021,150,RIMB.SPESE IRACE , ,21/07/2021, ,1227.15,7831.970000000001,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,31/07/2021,104,ACQUISTO MERCI NO R,44,30/06/2021,225,6897.0,14728.97,TRATIM TRAVELTIME DI MAGA,,,,,
8.17.000,VIAGGI E TRASFERTE ,08/09/2021,150,RIMB.TRASF.GUARINO , ,08/09/2021, ,5.0,14733.97,101001 CASSA CONTANTI,,,,,
8.17.000,VIAGGI E TRASFERTE ,09/09/2021,150,RIMB.SPESE LUONGO , ,09/09/2021, ,40.9,14774.87,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,13/09/2021,150,RIMB.TRASF.ESPOSITO, ,13/09/2021, ,144.47,14919.34,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,15/09/2021,150,RIMB.TRASF.GUARINO , ,15/09/2021, ,8.0,14927.34,101001 CASSA CONTANTI,,,,,
8.17.000,VIAGGI E TRASFERTE ,22/09/2021,150,RIMB.TRASF.IRACE , ,22/09/2021, ,1286.03,16213.37,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,08/10/2021,150,S/FATT.+ EC.N.5 , ,08/10/2021, ,268.9,16482.27,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,20/10/2021,150,RIMB.TRASF.GUARINO , ,20/10/2021, ,6.0,16488.27,101001 CASSA CONTANTI,,,,,
8.17.000,VIAGGI E TRASFERTE ,31/10/2021,199,ACQUISTI REVERSE CH,67/2021,30/09/2021,313,10.0,16498.27,WORLDT WORLD TRAVEL BOUTI,,,,,
8.17.000,VIAGGI E TRASFERTE ,31/10/2021,100,FATTURA DI ACQUISTO,72/2021,05/10/2021,319,230.0,16728.27,WORLDT WORLD TRAVEL BOUTI,,,,,
8.17.000,VIAGGI E TRASFERTE ,31/10/2021,100,FATTURA DI ACQUISTO,68/2021,04/10/2021,320,230.0,16958.27,WORLDT WORLD TRAVEL BOUTI,,,,,
8.17.000,VIAGGI E TRASFERTE ,31/10/2021,1199,ACQUISTI REVERSE CH,69/2021,05/10/2021,321,-10.0,16948.27,WORLDT WORLD TRAVEL BOUTI,,,,,
8.17.000,VIAGGI E TRASFERTE ,31/10/2021,1100,FATTURA DI ACQUISTO,70/2021,05/10/2021,322,-230.0,16718.27,WORLDT WORLD TRAVEL BOUTI,,,,,
8.17.000,VIAGGI E TRASFERTE ,31/10/2021,199,ACQUISTI REVERSE CH,71/2021,05/10/2021,323,10.0,16728.27,WORLDT WORLD TRAVEL BOUTI,,,,,
8.17.000,VIAGGI E TRASFERTE ,31/10/2021,100,FATTURA DI ACQUISTO,242,12/10/2021,352,557.0,17285.27,TRATIM TRAVELTIME DI MAGA,,,,,
8.17.000,VIAGGI E TRASFERTE ,04/11/2021,150,RIMB.TRASF.MARESCA , ,04/11/2021, ,759.53,18044.8,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,08/11/2021,150,RIMB.TRASF.GUARINO , ,08/11/2021, ,21.0,18065.8,101001 CASSA CONTANTI,,,,,
8.17.000,VIAGGI E TRASFERTE ,16/11/2021,150,RIMB.TRASF.PAURA , ,16/11/2021, ,156.34,18222.14,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,25/11/2021,150,RIMB.ISCR.ECSCRM BO, ,25/11/2021, ,610.29,18832.43,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,25/11/2021,150,RIMB.TRASF.CUTOLO , ,25/11/2021, ,317.0,19149.43,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,25/11/2021,150,RIMB.TRAS.IRACE , ,25/11/2021, ,398.0,19547.43,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,25/11/2021,150,RIMB.TRASF.IRACE , ,25/11/2021, ,1567.92,21115.35,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,30/11/2021,150,RIMB.TRASF.CUTOLO , ,30/11/2021, ,1318.75,22434.1,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,30/11/2021,150,RIMB.TRASF.PAURA , ,30/11/2021, ,54.66,22488.76,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,04/12/2021,150,RIMB.TRASF.ROMANO , ,14/12/2021, ,49.8,22538.56,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,17/12/2021,150,RIMB.TRASF.GUARINO , ,17/12/2021, ,19.0,22557.56,101001 CASSA CONTANTI,,,,,
8.17.000,VIAGGI E TRASFERTE ,20/12/2021,150,RIMB.TRASF.IRACE , ,20/12/2021, ,1183.33,23740.89,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,20/12/2021,150,RIMB.TRASF.IRACE , ,20/12/2021, ,1748.76,25489.65,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,20/12/2021,150,RIMB.TRASF.IRACE , ,20/12/2021, ,761.25,26250.9,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,23/12/2021,150,RIMB.TRASF.MAZZEO , ,23/12/2021, ,93.34,26344.24, diversi a diversi,,,,,
8.17.000,VIAGGI E TRASFERTE ,31/12/2021,150,RIMB.TRASF.MICCO , ,31/12/2021, ,330.23,26674.47,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,31/12/2021,150,RIMB.TRASF.CUSANO , ,31/12/2021, ,117.5,26791.97,102024 BANCA DELLA CAMPAN,,,,,
8.17.000,VIAGGI E TRASFERTE ,31/12/2021,150,RIMB.TRASF.MICCO , ,31/12/2021, ,45.0,26836.97,102024 BANCA DELLA CAMPAN,,,,,
